"player_name","player_id","yellow_cards","red_cards","goals","assists","total_minutes_played","market_value_eur"
"Ugur Inceman",933,250,0,50,50,100450,3e+06
"Ugur Ucar",21370,805,0,0,315,244860,3e+06
"Ugurcan Cakir",292199,425,0,0,75,323625,1.9e+07
"Ugurcan Yazgili",295955,0,0,0,0,1736,7e+05
"Ui-jo Hwang",260166,90,0,435,105,100290,7e+06
"Uilton",594546,99,0,54,18,44496,6e+05
"Ukra",55994,351,0,189,540,224127,4e+06
"Ulas Zengin",354259,0,0,0,0,1635,275000
"Ulises Dávila",108820,25,0,0,25,16825,1500000
"Ulisses Garcia",192616,92,0,0,23,28819,3e+06
"Ulrik Flo",61881,14,0,0,0,910,5e+05
"Ulrik Jenssen",239044,325,13,104,26,108147,9e+05
"Ulysse Diallo",212413,102,0,17,0,8381,350000
"Ulysses Llanez",469858,0,0,0,0,927,3e+05
"Umar Sadiq",337715,92,0,161,69,29440,1.8e+07
"Umut Bozok",259025,60,0,330,165,56610,6e+06
"Umut Bulut",10143,972,0,1548,324,554796,6e+06
"Umut Günes",422203,39,13,26,39,36023,2800000
"Umut Meras",341549,126,0,42,42,83076,2500000
"Umut Nayir",248271,182,0,442,52,103402,1200000
"Umut Sönmez",156713,56,0,0,0,9128,450000
"Umut Sözen",51655,0,0,0,0,2580,8e+05
"Unai Bustinza",156808,777,0,42,105,196119,4e+06
"Unai García",197122,285,0,19,19,112803,2500000
"Unai López",192009,576,0,144,120,182184,1.2e+07
"Unai Núñez",338285,646,0,57,19,183578,2e+07
"Unai Simón",262396,210,21,0,0,242382,3e+07
"Unai Vencedor",610083,165,0,0,15,68895,2e+07
"Urby Emanuelson",20586,296,74,148,518,236430,8800000
"Urho Nissilä",354114,0,0,19,0,2603,450000
"Uri Busquets",282721,30,0,0,15,31695,2500000
"Uri Rosell",166628,220,0,22,22,67188,2e+06
"Uriel Antuna",355998,15,0,0,0,12780,5e+06
"Uros Celcer",60080,13,13,0,0,5486,2e+05
"Uros Cosic",94305,630,30,0,0,173220,1250000
"Uros Djurdjevic",190804,174,0,406,87,77401,6e+06
"Uros Matic",90885,232,0,145,203,115826,2500000
"Uros Radakovic",169511,308,0,28,56,89292,1250000
"Uros Spajic",160222,1344,56,112,196,465976,8e+06
"Uros Vitas",138512,138,23,92,0,54901,1300000
"Uroš Račić",417575,240,0,80,48,102176,1e+07
"Usman Mohammed",409103,0,0,0,0,910,4e+05
"Ustaritz",35554,19,0,0,0,13813,2400000
"Utku Yuvakuran",342995,0,0,0,0,17316,8e+05
"Uwe Hünemeier",10503,418,0,190,114,180994,2250000
"Uygar Zeybek",301840,0,0,0,0,450,750000
"Vaclav Cerny",242063,84,0,231,294,76671,2500000
"Vaclav Hladky",95795,28,0,0,14,60900,5e+05
"Vaclav Jemelka",384879,54,0,0,54,33966,2e+06
"Vaclav Kadlec",91423,160,0,224,96,59968,5e+06
"Vaclav Prochazka",35763,377,0,0,145,132472,1e+06
"Vadim Afonin",247248,285,0,38,19,115311,1e+06
"Vadim Karpov",518261,78,26,13,13,31889,1500000
"Vadim Steklov",126145,192,0,0,72,85056,4e+05
"Vadis Odjidja-Ofoe",38388,960,64,512,1024,359104,6e+06
"Vadym Bovtruk",156109,0,0,0,0,294,250000
"Vadym Granchar",359667,0,0,0,0,1,25000
"Vadym Milko",58418,364,0,168,28,130508,4e+05
"Vadym Paramonov",312799,162,0,36,0,53064,5e+05
"Vadym Sapay",59129,768,24,24,24,205152,1e+06
"Vadym Semchuk",330122,0,0,0,0,477,1e+05
"Vadym Strashkevych",282280,65,0,52,0,14456,4e+05
"Vadym Yanchak",553056,5,0,0,0,505,2e+05
"Vadym Yavorskyi",324521,0,0,0,0,10560,3e+05
"Vadym Yushchyshyn",729432,0,0,0,0,360,50000
"Vadym Zhuk",61779,13,0,0,0,5798,2e+05
"Vagiz Galiulin",86100,112,0,112,196,119504,750000
"Vagner",68442,207,0,0,0,196650,3e+06
"Vagner",353211,48,0,48,12,13776,3500000
"Vagner Gonçalves",355367,16,0,16,0,2784,750000
"Vahid Amiri",279215,80,0,20,0,13680,1200000
"Vahid Selimovic",351072,210,0,14,14,37898,8e+05
"Vajebah Sakor",179838,144,0,18,18,34992,5e+05
"Vakhtang Chanturishvili",187115,38,0,0,19,10108,450000
"Vakoun Issouf Bayo",375877,119,0,187,17,27336,5e+06
"Valance Nambishi",518854,26,0,0,0,7943,250000
"Valdemar Lund Jensen",610440,0,0,0,0,45,6e+05
"Valdumar",306143,0,0,0,0,1672,2e+05
"Valentin Antov",227347,28,0,0,0,15820,2e+06
"Valentin Belon",332134,0,0,0,0,6216,1e+06
"Valentin Cojocaru",200616,52,0,0,0,35100,9e+05
"Valentin Eysseric",126687,1189,29,638,899,339010,7e+06
"Valentin Lavigne",236414,12,0,36,12,7416,1e+06
"Valentin Mihaila",535469,24,0,48,24,10956,8500000
"Valentin Prilepin",621152,0,0,0,0,810,125000
"Valentin Roberge",87422,104,0,0,0,26130,3100000
"Valentin Rongier",332889,650,0,225,400,395800,2e+07
"Valentin Rosier",441170,560,0,40,360,234360,8e+06
"Valentin Stocker",45178,342,38,342,380,168872,7e+06
"Valentine Ozornwafor",647950,0,0,0,0,10620,750000
"Valentino Lazaro",186368,580,29,261,551,271440,1.9e+07
"Valentinos Vlachos",68441,528,0,0,132,216040,7e+05
"Valentyn Gorokh",725356,0,0,0,0,720,1e+05
"Valentín Vada",225004,220,0,198,154,94842,4e+06
"Valentín Viola",150568,198,0,90,144,44892,3500000
"Valeri Domovchiyski",24465,116,0,58,0,20097,2e+06
"Valeri Kichin",211878,44,0,44,0,53196,1500000
"Valeri Qazaishvili",156115,0,0,483,184,133814,3500000
"Valeri Yaroshenko",280027,0,0,0,0,98,125000
"Valeriane Gvilia",335191,160,0,20,60,44480,2500000
"Valerica Gaman",47576,210,0,0,35,82215,2300000
"Valerio Verre",162961,364,56,280,252,176764,4e+06
"Valeriy Bondar",396394,100,0,10,0,27290,4e+06
"Valeriy Bondarenko",365540,224,0,112,0,100142,1e+06
"Valeriy Chuperka",98968,342,19,38,95,67564,850000
"Valeriy Dubko",787776,20,0,0,0,7885,3e+05
"Valeriy Fedorchuk",82599,1125,0,275,250,273775,2e+06
"Valeriy Gromyko",351729,108,0,18,36,15516,850000
"Valeriy Gryshyn",144935,7,0,7,0,4508,4e+05
"Valeriy Kucherov",273341,70,14,28,14,33264,5e+05
"Valeriy Kutsenko",91549,132,0,22,0,43516,1e+06
"Valeriy Lebed",193270,63,0,0,0,14877,3e+05
"Valeriy Luchkevych",248934,294,0,189,315,212898,2500000
"Valeriy Pochivalin",172541,32,0,0,0,4320,450000
"Valeriy Saramutin",214262,0,0,0,0,48,250000
"Valeriy Yurchuk",292396,0,0,0,16,48272,4e+05
"Valery Fernández",331496,13,0,13,13,13000,5e+06
"Valkenedy",336701,0,0,0,0,180,1e+05
"Valmir Berisha",226146,32,0,0,0,3184,3e+05
"Valmir Nafiu",165472,0,0,0,0,540,350000
"Valmir Sulejmani",193050,0,0,0,0,2900,550000
"Valon Behrami",21905,1225,70,70,105,360080,1.6e+07
"Valon Berisha",145115,174,0,29,174,116058,1e+07
"Valter Birsa",26105,594,0,594,858,406890,4500000
"Valtteri Moren",123595,168,0,0,48,102144,6e+05
"Valère Germain",60540,420,0,1820,728,480340,1e+07
"Van Hau Doan",484362,6,0,0,0,6,275000
"Vanderson",56761,816,24,24,96,340896,7e+05
"Vanderson",789082,24,0,12,6,7776,1.8e+07
"Vangelis Anastasopoulos",182680,0,0,10,10,2670,3e+05
"Vangelis Ikonomou",33031,1066,52,130,26,279786,1e+06
"Vangelis Mantzios",12873,276,46,552,207,162426,2600000
"Vangelis Moras",9850,900,0,210,90,324270,3e+06
"Vangelis Nastos",22810,102,0,17,0,38114,1e+06
"Vangelis Nikokyrakis",582949,0,0,0,0,1001,3e+05
"Vangelis Nousios",596098,0,0,6,0,2088,150000
"Vangelis Patsarouchas",455692,0,0,0,0,112,75000
"Vangelis Pavlidis",324503,280,0,1040,400,193420,7500000
"Vangelis Pitkas",96923,0,0,0,0,2520,2e+05
"Vangelis Platellas",96464,260,0,234,182,111592,9e+05
"Vangelis Theocharis",402893,0,0,0,9,2025,3e+05
"Vangelis Tsiamis",241365,0,0,0,0,780,2e+05
"Vanja Drkusic",371856,18,0,0,0,5316,2e+06
"Vanja Milinković-Savić",257474,110,0,0,0,92730,4500000
"Vanja Vucicevic",423612,8,0,0,0,872,4e+05
"Vaná Alves",212198,189,0,0,0,113043,9e+05
"Varazdat Haroyan",155423,690,0,115,46,154399,1200000
"Vasco Costa",352925,49,0,28,7,9219,3e+05
"Vasco Fernandes",24202,800,64,160,32,266464,1900000
"Vasco Matos",24195,0,0,0,0,360,3e+05
"Vasco Oliveira",445434,0,0,0,0,312,175000
"Vasco Regini",72274,510,0,0,120,258420,3500000
"Vasco Rocha",130845,72,0,36,18,90054,8e+05
"Vasil Bozhikov",134209,36,0,18,0,29052,1300000
"Vasil Shkurtaj",61857,46,0,161,69,41699,575000
"Vasilije Janjicic",265254,19,0,0,0,9405,1250000
"Vasilios Amarantidis",381356,0,0,0,0,55,75000
"Vasilios Angelopoulos",292343,90,0,10,10,26060,3e+05
"Vasilios Athanasiou",457620,11,0,0,0,1485,150000
"Vasilios Barkas",248658,126,0,0,0,270732,5e+06
"Vasilios Bouzas",187786,0,0,0,0,14382,4e+05
"Vasilios Fasidis",261072,78,0,13,26,26715,3e+05
"Vasilios Gavriilidis",186621,0,0,0,0,2016,3e+05
"Vasilios Golias",129702,0,0,0,17,18360,4e+05
"Vasilios Karagounis",136513,60,0,0,0,14500,3e+05
"Vasilios Konstantinidis",132694,0,0,0,0,1419,2e+05
"Vasilios Kostika",609646,0,0,6,0,1050,125000
"Vasilios Koutsianikoulis",54793,225,25,50,200,84775,2750000
"Vasilios Lampropoulos",63489,403,0,62,31,291462,1e+06
"Vasilios Mantzis",382423,45,9,54,9,16281,5e+05
"Vasilios Patsatzoglou",295443,0,0,0,0,3185,2e+05
"Vasilios Pavlidis",554395,0,0,0,0,4,2e+05
"Vasilios Pliatsikas",34186,598,0,0,52,158756,1750000
"Vasilios Poghosyan",423960,5,0,0,0,730,150000
"Vasilios Rentzas",160837,414,0,46,92,154215,5e+05
"Vasilios Soulis",523240,7,0,0,0,2520,250000
"Vasilios Sourlis",554398,4,0,0,0,1836,5e+05
"Vasilios Torosidis",24977,1056,33,231,297,237897,8e+06
"Vasilios Triantafyllakos",192124,0,0,0,16,1568,3e+05
"Vasilios Troumpoulos",726465,0,0,0,0,116,50000
"Vasilios Vallianos",160118,0,0,0,0,4524,250000
"Vasilios Vitlis",381913,48,0,0,0,7116,3e+05
"Vasilios Xenopoulos",450427,0,0,0,0,2700,250000
"Vasilios Zagaritis",613781,48,0,0,8,9600,5e+05
"Vasiliy Berezutski",15362,364,26,104,156,307788,6500000
"Vasiliy Pavlov",114019,0,0,0,0,2816,3e+05
"Vaso Vasic",68030,0,30,0,0,50850,7e+05
"Vasyl Bilyi",273641,11,0,0,0,3333,150000
"Vasyl Grytsuk",59047,168,0,294,126,112770,6e+05
"Vasyl Kobin",58046,231,0,84,105,80472,3500000
"Vasyl Kravets",245048,208,0,0,48,43664,3e+06
"Vasyl Palagnyuk",107283,0,0,0,0,1981,150000
"Vasyl Pryima",87893,184,0,23,0,73945,1200000
"Vasyl Pynyashko",632674,18,0,12,0,8616,3e+05
"Vasyl Runich",748940,10,0,5,5,2560,2e+05
"Vasyl Tsyutsyura",321275,0,0,15,0,1365,125000
"Vato Arveladze",345195,95,0,0,0,8151,650000
"Vedad Ibisevic",21175,1122,102,1870,714,390762,1e+07
"Vedad Radonja",461717,0,0,0,0,936,250000
"Vedat Bora",216598,72,0,0,18,21150,8e+05
"Vedat Karakus",443995,0,0,0,0,2700,1e+05
"Vedat Muriqi",256267,560,28,1232,532,303940,1.7e+07
"Vedran Corluka",34393,1320,66,231,198,527934,1.5e+07
"Vegar Hedenstad",73333,56,0,28,28,44828,1500000
"Vegard Moberg",229031,0,0,10,0,3190,5e+05
"Veli Kavlak",29622,384,32,64,0,88224,7250000
"Ventsislav Hristov",156556,0,0,40,0,5820,9e+05
"Veroljub Salatic",9934,312,0,0,26,78468,2500000
"Veron Parkes",561567,0,0,0,0,180,50000
"Verza",26199,713,0,248,248,170345,3500000
"Veton Tusha",636752,0,0,12,0,1998,225000
"Veysel Sari",88374,1881,33,528,198,592581,5750000
"Vicente",654393,0,0,0,0,846,2e+05
"Vicente Besuijen",412954,56,0,24,48,26928,6e+05
"Vicente Esquerdo",599263,0,0,0,0,1358,1e+06
"Vicente Guaita",64399,418,0,0,0,772920,1e+07
"Vicente Gómez",153236,260,0,78,78,153244,3500000
"Vicente Iborra",65467,2442,74,1332,629,664705,1e+07
"Victor Andrade",203323,112,16,0,16,24528,1500000
"Victor Anichebe",39532,46,0,207,69,73439,6500000
"Victor Braga",380478,0,9,0,0,21132,7e+05
"Victor Golas",122844,0,0,0,0,1170,750000
"Victor Jensen",400548,0,0,12,36,7728,1e+06
"Victor Kristiansen",564529,24,0,0,32,18976,4e+06
"Victor Lind",590835,15,0,25,0,4285,1e+06
"Victor Lindelöf",184573,600,0,120,144,544896,3.5e+07
"Victor Massaia",292353,13,0,0,0,10881,5e+05
"Victor Moses",59866,990,0,858,990,519156,2e+07
"Victor Mpindi",489716,312,0,39,39,57135,5e+05
"Victor Nelsson",422951,663,0,68,51,272918,1.4e+07
"Victor Nirennold",391474,0,0,0,0,72,125000
"Victor Obinna",35852,0,0,0,0,2050,7e+06
"Victor Osimhen",401923,306,17,935,289,157811,7e+07
"Victor Pálsson",97241,87,0,87,0,75922,1e+06
"Victor Smedsrud",542432,0,0,0,0,92,50000
"Victor Sá",381724,76,0,171,152,56848,4500000
"Victor Torp",403692,36,0,81,18,21492,5e+05
"Victor Wanyama",77760,1312,32,352,96,382336,3e+07
"Victor Wernersson",271816,0,0,0,0,9894,8e+05
"Victor van den Bogert",417827,0,0,0,13,5681,275000
"Victorien Angban",178314,396,54,36,90,146682,4e+06
"Vid Belec",73090,81,27,0,0,197478,3e+06
"Vidar Örn Kjartansson",115607,36,0,144,36,45936,2500000
"Vieirinha",35247,1054,0,816,1088,581264,8e+06
"Vieirinha",385593,0,0,0,0,212,50000
"Viera Ellong",210941,42,0,12,6,11460,450000
"Vikentiy Voloshyn",470831,8,0,12,4,1528,3e+05
"Viktor Ahlmann",204143,0,0,0,0,1750,150000
"Viktor Aleksandrov",649261,16,0,0,0,2904,6e+05
"Viktor Claesson",116598,336,0,1032,696,279864,1.8e+07
"Viktor Elm",36391,50,0,25,25,19950,3500000
"Viktor Faizulin",40254,200,0,0,75,44250,9e+06
"Viktor Fischer",95755,351,0,1080,1296,303291,7e+06
"Viktor Genev",73720,38,19,0,0,8626,4e+05
"Viktor Gey",382527,13,0,0,0,2912,4e+05
"Viktor Gyökeres",325443,0,0,26,13,6890,5e+06
"Viktor Khomchenko",265267,112,0,32,16,26688,3e+05
"Viktor Klonaridis",173589,280,0,728,448,218120,1250000
"Viktor Kornienko",467243,30,0,10,60,28760,3e+06
"Viktor Kovalenko",203842,378,0,651,273,242634,6e+06
"Viktor Lundberg",75568,216,27,540,243,165618,1e+06
"Viktor Melekhin",866001,25,0,0,0,6935,2500000
"Viktor Noring",74091,0,0,0,0,5400,1e+06
"Viktor Serdenyuk",423252,5,0,0,0,285,50000
"Viktor Tranberg",345595,0,0,0,0,31455,6e+05
"Viktor Tsygankov",264372,204,0,1190,816,233495,2.5e+07
"Viktor Vasin",60134,493,0,174,116,325844,2800000
"Viljormur Davidsen",102123,100,25,0,75,70200,350000
"Vincent Aboubakar",147487,608,32,2784,736,377952,1.8e+07
"Vincent Bessat",50142,260,0,26,208,227942,1500000
"Vincent Enyeama",37760,171,19,0,0,197505,4500000
"Vincent Janssen",207015,208,0,1092,286,161642,1.4e+07
"Vincent Kompany",9594,1188,0,297,99,344421,3.5e+07
"Vincent Koziello",290551,522,18,90,144,149544,1.1e+07
"Vincent Laurini",94936,600,24,24,120,237792,2e+06
"Vincent Le Goff",120651,240,0,60,60,255580,2e+06
"Vincent Manceau",83132,464,0,58,58,509443,2500000
"Vincent Marcel",453597,12,0,12,0,5196,6e+05
"Vincent Marchetti",374040,45,0,0,15,14625,3e+06
"Vincent Muratori",56802,125,25,0,0,35050,2500000
"Vincent Nogueira",56806,0,0,0,0,1344,2e+06
"Vincent Pajot",126699,784,84,196,224,322196,3e+06
"Vincent Rüfli",23874,216,0,0,54,40608,9e+05
"Vincent Sasso",122115,300,30,150,90,139350,2500000
"Vincent Schmidt",388636,0,0,0,0,48,1e+05
"Vincent Sierro",280387,0,0,0,0,8800,3e+06
"Vincent Thill",316760,70,0,0,42,13454,3e+06
"Vincent Vermeij",273054,72,0,576,96,107880,9e+05
"Vincenzo Fiorillo",55000,0,0,0,0,31320,8e+05
"Vincenzo Grifo",185077,203,29,1218,1334,374187,1.2e+07
"Vincenzo Millico",390159,0,0,20,0,2990,2e+06
"Vincenzo Rennella",61401,25,0,25,25,24150,1500000
"Vinicius Junior",371998,288,0,576,656,168928,1.2e+08
"Vinicius Souza",663581,70,0,14,7,15827,7e+06
"Vinícius",146020,14,0,0,42,19810,1500000
"Vinícius",277361,14,0,14,0,10094,9e+05
"Vinícius Araújo",258374,21,0,42,0,11067,3500000
"Virgil Misidjan",214346,176,0,198,242,98494,6e+06
"Virgil van Dijk",139208,870,29,957,493,839434,1e+08
"Virgile Pinson",389441,0,0,0,0,28,275000
"Vital Nsimba",203761,64,0,16,64,44656,2500000
"Vitali Kaleshin",25856,408,0,48,264,184512,2e+06
"Vitali Shilnikov",337920,0,0,0,0,3150,2e+05
"Vitalie Damascan",354136,60,0,135,30,26865,1200000
"Vitalijs Jagodinskis",150284,171,0,38,0,74537,5e+05
"Vitaliy Balashov",58515,130,0,182,312,88062,6e+05
"Vitaliy Boyko",521997,10,0,0,0,4050,3e+05
"Vitaliy Buyalskyi",167722,840,20,880,600,333100,8e+06
"Vitaliy Dakhnovskyi",688714,18,12,0,12,4278,5e+05
"Vitaliy Denisov",25823,825,33,0,165,370854,7e+06
"Vitaliy Djakov",112088,230,0,207,46,163070,3500000
"Vitaliy Fedoriv",58392,420,0,0,0,76888,3e+06
"Vitaliy Fedotov",89556,0,0,54,36,31050,1e+06
"Vitaliy Gavrysh",59038,231,0,105,0,93366,6e+05
"Vitaliy Gayduchik",124662,130,0,0,0,24466,8e+05
"Vitaliy Gemega",177280,16,0,8,0,18528,5e+05
"Vitaliy Goshkoderya",122317,198,0,44,44,105380,6e+05
"Vitaliy Gudiev",190188,26,0,0,0,115440,8e+05
"Vitaliy Kalenkovich",217235,0,0,0,0,2200,5e+05
"Vitaliy Kaverin",58947,38,0,57,0,16758,4e+05
"Vitaliy Koltsov",380691,70,0,42,0,33432,5e+05
"Vitaliy Kvashuk",166587,13,0,0,0,585,7e+05
"Vitaliy Lisakovich",344565,76,19,209,171,55480,1700000
"Vitaliy Lystsov",207519,126,0,54,0,45054,650000
"Vitaliy Lysytskyi",24032,180,0,54,0,56682,1e+06
"Vitaliy Mykolenko",404842,266,0,98,266,161812,2.2e+07
"Vitaliy Nedilko",91533,38,0,0,0,41819,6e+05
"Vitaliy Pavlov",59115,32,16,0,0,22288,175000
"Vitaliy Ponomar",90769,152,0,266,133,132734,8e+05
"Vitaliy Pryndeta",91537,286,0,22,0,67584,7e+05
"Vitaliy Roman",726038,0,0,0,0,1908,3e+05
"Vitaliy Shakhov",125760,231,21,0,63,89523,1e+06
"Vitaliy Sychev",513257,0,0,0,0,4320,225000
"Vitaliy Ustinov",104395,270,0,54,54,119718,1e+06
"Vitaliy Vernydub",59973,1160,0,145,116,293683,1200000
"Vitaliy Vitsenets",94931,0,0,0,0,3420,1300000
"Vitaliy Yermakov",169260,98,0,14,14,37282,5e+05
"Vitaly Janelt",270171,76,0,76,19,49343,1.6e+07
"Vitinha",487469,55,0,33,55,38852,4.5e+07
"Vitinha",586853,21,7,56,21,14427,1.5e+07
"Vitinho",213605,115,0,437,322,100878,8e+06
"Vitinho",468249,112,0,32,48,71328,2e+06
"Vito Hammershöy-Mistrati",193724,416,0,494,494,275288,8e+05
"Vito Mannone",33781,70,0,0,0,189000,3500000
"Vito Wormgoor",45543,192,24,48,24,104112,1e+06
"Vito van Crooij",312493,680,0,520,460,234280,1250000
"Vitolo",67082,1258,34,952,1326,522376,3e+07
"Vitor Bueno",390368,0,0,0,0,1394,5e+06
"Vitor Carvalho",553062,112,8,24,8,30008,1500000
"Vitor Hugo",149752,529,46,115,46,218132,9e+06
"Vitorino Antunes",44699,1426,31,310,527,528302,6e+06
"Vittorio Parigini",238981,84,0,0,0,29232,2e+06
"Vitão",428783,24,0,0,8,10400,6e+06
"Vitó",350310,14,0,14,14,3654,3e+05
"Viv Solomon-Otabor",391127,12,0,0,12,3108,6e+05
"Vlad Chiriches",123261,672,0,224,64,329440,1.1e+07
"Vlad Morar",186031,378,0,432,54,108405,8e+05
"Vlada Avramov",22185,0,12,0,0,2844,5e+05
"Vladan Danilovic",456898,42,0,0,0,6650,525000
"Vladan Kujovic",4605,0,0,0,0,3510,8e+05
"Vladan Milosavljev",47074,95,0,114,57,32471,450000
"Vladimer Dvalishvili",25750,0,0,46,0,14007,1400000
"Vladimir Abramov",685848,0,0,0,0,630,1e+05
"Vladimir Bajic",146036,30,0,0,0,41850,350000
"Vladimir Bozovic",36821,51,0,0,17,21726,1900000
"Vladimir Bystrov",15647,279,0,155,93,70928,1.3e+07
"Vladimir Coufal",157672,200,0,0,300,152350,1.2e+07
"Vladimir Darida",179643,1218,58,696,870,486678,1e+07
"Vladimir Dimitrovski",45860,160,0,20,0,76960,6e+05
"Vladimir Disljenkovic",19702,0,0,0,0,9919,2200000
"Vladimir Djilas",57565,24,0,36,0,8040,9e+05
"Vladimir Dyadyun",56637,288,0,128,128,128608,3e+06
"Vladimir Gabulov",24131,270,0,0,0,227205,7500000
"Vladimir Golemic",169841,100,25,50,0,61475,1100000
"Vladimir Granat",31068,680,0,0,34,271694,5e+06
"Vladimir Iljin",220650,546,0,651,252,207942,2200000
"Vladimir Kabakhidze",461704,55,0,0,11,11946,350000
"Vladimir Khozin",62524,252,0,84,168,103516,2e+06
"Vladimir Koman",49719,162,0,27,0,68742,3e+06
"Vladimir Korytko",27019,20,0,20,0,14200,2e+06
"Vladimir Kovacevic",94317,176,0,0,0,66374,6e+05
"Vladimir Lobkarev",285597,0,0,0,0,7008,6e+05
"Vladimir Medved",525477,0,0,0,0,1152,1e+05
"Vladimir Moskvichev",402604,11,0,0,0,4323,6e+05
"Vladimir Obukhov",105506,63,0,147,63,49518,1e+06
"Vladimir Parnyakov",172975,28,0,0,0,9478,4e+05
"Vladimir Poluyakhtov",58429,414,23,115,46,157964,1e+06
"Vladimir Rodic",283917,63,0,105,63,43323,750000
"Vladimir Rykov",117802,1053,54,162,54,292869,1500000
"Vladimir Sugrobov",380019,0,0,0,0,3060,450000
"Vladimir Volkov",50388,66,0,0,0,22132,1500000
"Vladimir Zubarev",157227,75,0,15,0,20700,6e+05
"Vladislav Ignatjev",51897,1376,0,704,736,505888,4e+06
"Vladislav Kamilov",152962,182,0,84,14,46942,1e+06
"Vladislav Karapuzov",404912,55,0,11,55,30184,7e+05
"Vladislav Kulik",15743,336,0,84,196,153272,6e+06
"Vladislav Levin",260265,0,0,0,0,2363,450000
"Vladislav Mikushin",507170,0,0,0,0,1812,175000
"Vladislav Nikiforov",61962,56,0,0,56,54880,4e+05
"Vladislav Panteleev",260681,76,0,76,95,31426,950000
"Vladislav Ryzhkov",63158,140,0,0,168,52136,850000
"Vladislav Sarveli",393864,34,0,153,68,33320,1800000
"Vladislav Torop",555146,0,0,0,0,2024,5e+05
"Vladislav Tyufyakov",398725,0,0,0,0,1157,175000
"Vladislav Tyurin",623375,0,0,0,0,60,275000
"Vladislav Yakovlev",646896,7,0,7,14,3185,5e+05
"Vladlen Yurchenko",157373,273,21,378,273,120834,2500000
"Vladyslav Alekseyev",396535,0,0,0,0,2716,3e+05
"Vladyslav Baboglo",567873,240,0,84,36,58284,8e+05
"Vladyslav Bondar",728381,0,0,0,0,2,10000
"Vladyslav Bugay",396411,22,0,33,22,9185,2e+05
"Vladyslav Chushenko",863203,0,0,0,0,180,75000
"Vladyslav Dmytrenko",464619,0,0,0,0,4884,2e+05
"Vladyslav Dubinchak",366723,300,0,0,96,84384,2e+06
"Vladyslav Ignatyev",411027,0,0,0,0,270,1e+05
"Vladyslav Kabaev",210689,703,0,209,247,180614,1800000
"Vladyslav Kalitvintsev",108710,550,0,450,600,242200,1e+06
"Vladyslav Khamelyuk",567735,20,0,10,0,3390,2e+05
"Vladyslav Khomutov",435665,60,0,15,0,17970,3e+05
"Vladyslav Klymenko",321146,24,0,12,0,2964,3e+05
"Vladyslav Kochergin",248932,304,0,336,176,134960,2500000
"Vladyslav Kraev",269677,8,0,0,0,2224,150000
"Vladyslav Kucheruk",404838,20,0,0,0,20700,4e+05
"Vladyslav Kulach",167556,667,0,966,161,215786,1200000
"Vladyslav Levanidov",244620,48,0,0,0,57104,6e+05
"Vladyslav Lupashko",53258,230,0,23,0,47564,5e+05
"Vladyslav Naumets",404845,14,0,14,0,5152,4e+05
"Vladyslav Nekhtiy",259869,32,0,0,48,13344,3e+05
"Vladyslav Ogirya",111072,864,0,24,24,288672,8e+05
"Vladyslav Pavlenko",244264,13,0,0,0,5200,6e+05
"Vladyslav Pryimak",517081,132,0,0,11,28468,5e+05
"Vladyslav Semotyuk",625144,0,0,0,0,360,125000
"Vladyslav Shapoval",375657,221,0,34,17,61676,4e+05
"Vladyslav Shchetinin",373251,0,0,0,0,1080,2e+05
"Vladyslav Supryaga",419061,48,0,132,84,41100,7500000
"Vladyslav Vakula",526578,140,0,98,42,45374,8e+05
"Vladyslav Vanat",631821,24,0,18,6,7128,8e+05
"Vladyslav Veleten",729781,0,0,0,0,126,1e+05
"Vladyslav Veremeev",561974,0,0,0,0,244,1e+05
"Vladyslav Yemets",576022,40,0,0,10,12720,4e+05
"Vlatko Stojanovski",345041,0,0,0,0,1904,5e+05
"Volkan Babacan",52261,195,39,0,0,688662,8e+06
"Volkan Demirel",7079,496,0,0,0,399094,10500000
"Volkan Egri",279634,0,0,0,0,140,75000
"Volkan Findikli",126417,299,0,69,69,153479,1250000
"Volkan Pala",251099,11,0,0,0,528,175000
"Volkan Sen",56386,704,0,576,640,208256,7500000
"Volodymyr Adamyuk",273663,323,0,170,102,204816,7e+05
"Volodymyr Arzhanov",59982,120,0,24,48,45744,1250000
"Volodymyr Barilko",269669,8,0,4,0,2760,2e+05
"Volodymyr Bayenko",314571,120,0,12,12,27936,6e+05
"Volodymyr Bilotserkovets",755175,0,0,0,0,585,1e+05
"Volodymyr Chesnakov",58930,1131,0,203,116,485547,1800000
"Volodymyr Doronin",226208,84,0,0,12,44820,5e+05
"Volodymyr Gomenyuk",43309,0,0,45,60,29550,2200000
"Volodymyr Kostevych",208469,231,0,84,84,125433,1500000
"Volodymyr Koval",123214,84,21,42,21,21693,4e+05
"Volodymyr Krynskyi",332144,80,0,0,0,48960,5e+05
"Volodymyr Lysenko",58413,494,0,494,78,156754,2e+06
"Volodymyr Makhankov",294723,0,0,0,0,2430,2e+05
"Volodymyr Odaryuk",395069,135,0,45,60,41355,4e+05
"Volodymyr Polyovyi",23379,506,23,46,92,128041,1500000
"Volodymyr Pryiomov",34773,240,0,384,72,123936,8e+05
"Volodymyr Senytsya",383567,0,0,0,0,720,50000
"Volodymyr Shepelev",294746,364,26,39,195,117026,4e+06
"Volodymyr Tanchyk",95707,312,0,78,0,77818,6e+05
