"player_name","player_id","yellow_cards","red_cards","goals","assists","total_minutes_played"
"I<U+00F1>aki Williams",255508,660,0,1672,968,542498
"I<U+00F1>aki <U+00C1>lvarez",548635,0,0,0,0,720
"I<U+00F1>igo C<U+00F3>rdoba",251848,252,0,252,234,146286
"I<U+00F1>igo Lekue",255501,323,0,76,171,219773
"I<U+00F1>igo L<U+00F3>pez",75238,240,0,0,0,43032
"I<U+00F1>igo Mart<U+00ED>nez",158863,2520,30,450,360,770580
"I<U+00F1>igo Mu<U+00F1>oz",442767,0,0,0,0,256
"I<U+00F1>igo P<U+00E9>rez",71579,261,0,116,29,98542
"I<U+00F1>igo Ruiz de Galarreta",126751,162,27,0,27,43200
"I<U+00F1>igo Vicente",335216,0,0,0,0,686
"Ja-cheol Koo",91841,648,0,594,243,275940
"Jaba Kankava",25758,825,0,33,66,178761
"Jaba Lipartia",85430,133,0,171,209,82099
"Jack Aitchison",344589,0,0,2,0,72
"Jack Baird",331087,98,0,0,0,45626
"Jack Baldwin",195628,132,0,22,0,25542
"Jack Breen",297239,0,0,2,0,146
"Jack Butland",128899,26,0,0,0,234390
"Jack Byrne",217757,60,0,48,36,27324
"Jack Clarke",559794,0,0,0,0,960
"Jack Colback",61644,648,0,135,216,160218
"Jack Cork",40613,960,0,360,270,618540
"Jack Duncan",171382,0,0,0,0,4050
"Jack Fitzwater",342047,63,7,28,14,33131
"Jack Grealish",203460,437,0,552,644,249320
"Jack Hamilton",111830,16,0,0,0,95520
"Jack Hamilton",518021,0,0,28,0,4508
"Jack Harrison",417346,90,0,324,180,109566
"Jack Hendry",363223,234,18,54,18,158886
"Jack Jenkins",734375,0,0,0,0,45
"Jack Lahne",493674,0,0,12,0,96
"Jack Leitch",199553,12,0,0,0,1706
"Jack MacKenzie",512994,8,0,4,8,6024
"Jack McMillan",347617,84,0,24,12,51360
"Jack Newman",532536,0,0,0,0,450
"Jack O'Connell",212829,72,0,0,18,59490
"Jack Payne",278092,0,0,16,8,5072
"Jack Robinson",128909,105,0,0,42,37212
"Jack Rodwell",57079,540,0,180,90,143820
"Jack Rose",186923,0,0,0,0,2250
"Jack Simpson",419930,30,0,10,10,22410
"Jack Stacey",249356,18,0,0,18,14760
"Jack Stephens",163744,552,48,144,144,307440
"Jack Stobbs",310437,0,0,3,0,534
"Jack Wilshere",74223,759,0,165,429,229185
"Jackson Irvine",192557,270,0,90,234,129870
"Jackson Longridge",225077,64,0,0,8,11008
"Jackson Mart<U+00ED>nez",74418,513,0,1215,297,227394
"Jackson Mendy",81636,380,0,20,20,86820
"Jackson Muleka",549966,72,0,168,56,25808
"Jackson Porozo",491616,112,16,16,0,25616
"Jackson Tchatchoua",848509,40,0,5,15,9355
"Jacky Donkor",553217,0,0,0,0,153
"Jacob Adebanjo",470960,0,0,0,0,70
"Jacob Barrett Laursen",185164,273,0,231,336,222096
"Jacob Blyth",251914,0,0,0,0,318
"Jacob Bruun Larsen",293281,32,0,128,112,57888
"Jacob Butterfield",39827,88,0,22,22,23584
"Jacob Buus Jacobsen",321851,16,0,0,16,15840
"Jacob Christensen",515017,156,0,12,36,68304
"Jacob Dehn",204136,0,0,0,0,7398
"Jacob Egeris",128407,44,0,0,0,10912
"Jacob Haahr",514918,0,0,0,0,112
"Jacob Linnet",319599,7,0,0,0,1750
"Jacob Lungi S<U+00F6>rensen",390664,255,0,102,51,104482
"Jacob Maddox",314268,3,0,0,0,444
"Jacob Marsden",603670,0,0,0,0,45
"Jacob Mulenga",25118,25,0,25,0,4700
"Jacob Murphy",199527,154,0,132,198,129602
"Jacob Pryts",303157,0,0,0,0,1260
"Jacob Ramsey",503749,72,0,48,16,27296
"Jacob Rasmussen",283233,154,28,28,42,89082
"Jacob Rinne",210528,95,0,0,19,244245
"Jacob Schoop",70544,150,0,75,175,88600
"Jacob Tj<U+00F6>rnelund",103433,230,0,23,184,120589
"Jacob Une Larsson",197221,20,0,0,0,10200
"Jacobo Gonz<U+00E1>lez",340870,15,0,0,0,1245
"Jacopo Dezi",165531,0,0,0,0,2340
"Jacopo Furlan",163652,0,0,0,0,2760
"Jacopo Pellegrini",546627,7,0,0,0,28
"Jacopo Petriccione",218067,300,20,0,100,67960
"Jacopo Sala",96806,812,56,84,112,276808
"Jacopo Segre",373899,0,0,0,0,144
"Jacques Alberto Ngwem",235648,10,0,0,0,2100
"Jacques Siwe",804933,0,0,0,0,501
"Jacques Zoua",106181,92,0,299,46,96485
"Jaden Philogene",665390,0,0,0,8,500
"Jadon Sancho",401173,120,0,1100,1340,247760
"Jadson",388588,90,15,90,60,71580
"Jae-sung Lee",314398,64,0,64,48,26032
"Jafar Arias",326997,54,0,198,36,80820
"Jafar Salmani",564700,0,0,10,10,2810
"Jagos Vukovic",46894,297,0,324,81,310068
"Jagvir Singh",572402,6,0,12,0,978
"Jailson",366948,105,15,45,30,55845
"Jaime B<U+00E1>ez",238654,0,0,0,0,3213
"Jaime Gavil<U+00E1>n",15461,60,0,0,120,25530
"Jaime Jim<U+00E9>nez",51504,0,0,0,0,9000
"Jaime Mata",227961,946,22,858,242,196900
"Jaime Pinto",418425,4,0,0,0,568
"Jaime Poulson",239053,6,0,0,0,810
"Jaime Romero",81998,31,0,31,124,32612
"Jaime Seoane",340867,85,0,34,17,38709
"Jaime Sierra",398159,0,0,0,0,208
"Jairo",315310,209,0,114,209,62453
"Jairo Izquierdo",337946,72,0,18,0,27090
"Jairo Morillas",126741,0,0,18,0,1872
"Jairo Riedewald",241481,336,0,84,84,209643
"Jairo Samperio",171167,420,0,336,420,151004
"Jaj<U+00E1>",27245,66,0,363,198,135036
"Jak Alnwick",128895,72,24,0,12,88428
"Jaka Bijol",371851,196,0,98,98,68754
"Jake Carroll",182242,168,12,24,120,69096
"Jake Clarke-Salter",316551,56,14,14,28,46298
"Jake Doyle-Hayes",340921,80,0,15,5,24255
"Jake Eastwood",526873,0,0,0,0,1080
"Jake Gray",244290,0,0,1,0,376
"Jake Hastie",392375,9,0,63,18,14301
"Jake Hesketh",315185,12,0,12,0,2600
"Jake Jervis",129074,11,0,44,22,13365
"Jake Kean",121388,0,0,0,0,1800
"Jake Livermore",61832,624,52,104,104,281164
"Jake Mulraney",264206,65,13,13,91,45383
"Jake Taylor",130230,15,0,0,0,2525
"Jakob Ahlmann",48803,972,0,81,351,296568
"Jakob Andreasen",276689,0,0,0,0,250
"Jakob Ankersen",164693,243,0,702,378,247239
"Jakob Blaabjerg",204141,165,0,75,90,136290
"Jakob Bonde",202570,105,0,60,0,28815
"Jakob Breum",657957,0,0,7,0,2751
"Jakob Haugaard",138335,21,0,0,0,65205
"Jakob Hjorth",350343,36,0,12,0,3684
"Jakob Jantscher",52269,114,38,190,0,76152
"Jakob Johansson",46473,216,0,216,189,223533
"Jakob Johansson",358421,13,0,39,0,7813
"Jakob Poulsen",20861,682,31,1023,1798,506044
"Jakob Vadstrup",799554,4,0,0,0,296
"Jakov Filipovic",339727,85,17,17,0,78506
"Jakub Bednarczyk",346328,11,0,0,0,88
"Jakub Blaszczykowski",29835,225,0,135,225,204930
"Jakub Brabec",112948,336,0,112,0,230524
"Jakub Jankto",319160,651,0,420,441,239736
"Jakub Kiwior",425918,84,0,0,0,32736
"Jakub Moder",384461,30,0,30,75,52305
"Jakub Piotrowski",377243,20,0,20,40,18560
"Jakub Reznicek",59772,28,0,28,0,5180
"Jakub Sylvestr",74900,56,0,140,56,27076
"Jakub Wawrzyniak",35075,0,0,0,0,12320
"Jamaal Lascelles",183318,625,25,250,50,347075
"Jamal Amofa",289651,7,0,0,0,4438
"Jamal Blackman",128898,16,0,0,0,16800
"Jamal Lewis",346018,126,0,14,14,71120
"Jamal Musiala",580195,18,0,135,63,29601
"Jamel Saihi",57449,138,0,0,0,54188
"James Bree",324223,0,0,0,0,2664
"James Brown",467540,18,0,0,0,16821
"James Chester",73482,260,26,52,0,101972
"James Collins",12691,651,31,124,31,215946
"James Craigen",129053,60,15,30,15,25545
"James Dayton",92548,5,0,5,10,5250
"James Efmorfidis",261071,0,0,0,0,5213
"James Forrest",84992,192,24,1488,1656,455136
"James Garner",505219,9,0,0,18,6732
"James Gomez",689634,9,0,0,0,4635
"James Horsfield",210202,8,0,0,0,5840
"James Husband",167393,0,0,0,0,1062
"James Jeggo",179467,308,0,0,44,90530
"James Justin",413220,55,0,44,44,57640
"James Keatings",60933,42,0,14,42,12082
"James Lawrence",272706,57,0,19,19,41838
"James L<U+00E9>a Siliki",346291,306,0,51,102,87244
"James Maddison",294057,528,0,1080,960,310872
"James Marwood",62077,2,0,0,0,924
"James McArthur",41416,1312,0,608,736,612384
"James McCarthy",45333,1089,0,165,231,342507
"James McClean",85935,675,25,125,150,156950
"James McFadden",9956,100,0,80,140,25220
"James McGarry",345343,0,0,0,0,2848
"James McPake",13932,80,0,40,10,44090
"James Milner",3333,2106,0,1365,2067,798291
"James Morrison",27614,324,0,378,189,179118
"James Pearson",295652,0,0,0,1,275
"James Penrice",363227,90,0,0,50,27190
"James Rodr<U+00ED>guez",88103,828,0,2088,2556,514224
"James Sands",393321,13,0,0,0,6812
"James Scott",443726,8,0,24,8,11760
"James Tarkowski",173504,945,0,147,105,379155
"James Tavernier",62094,561,0,969,1275,396627
"James Tomkins",61592,1120,32,416,192,478464
"James Troisi",52585,96,0,120,120,36408
"James Vincent",79948,52,0,52,78,67808
"James Ward-Prowse",181579,945,54,1188,1161,610011
"James Weir",251058,0,0,0,0,1463
"James Wilson",214104,48,0,60,24,24396
"Jamie Barjonas",345758,2,0,0,1,347
"Jamie Brandon",406694,110,11,0,0,21417
"Jamie Bynoe-Gittens",670882,0,0,0,0,399
"Jamie Gullan",346643,5,0,5,5,2315
"Jamie Hamill",12758,117,0,13,39,38272
"Jamie Hamilton",567118,32,32,0,8,18584
"Jamie Jacobs",410735,60,0,75,75,29940
"Jamie Langfield",12817,0,0,0,0,36000
"Jamie Leweling",518505,33,0,55,33,22286
"Jamie Lindsay",165341,52,0,52,13,24466
"Jamie MacDonald",36632,24,24,0,0,251040
"Jamie Maclaren",173591,0,0,64,32,18736
"Jamie Masson",119563,0,0,0,3,270
"Jamie McCart",290801,100,0,10,10,84060
"Jamie McGrath",344107,42,0,84,35,28560
"Jamie Murphy",51730,48,0,240,360,102168
"Jamie Ness",61012,26,0,13,13,5174
"Jamie Reckord",129063,32,4,4,28,15076
"Jamie Reid",193362,0,0,0,0,66
"Jamie Robson",326585,60,0,0,20,29340
"Jamie Sendles-White",248755,9,0,0,0,1161
"Jamie Shackleton",534700,44,0,0,0,17072
"Jamie Sterry",250431,0,0,0,0,728
"Jamie Vardy",197838,806,52,3796,1170,643656
"Jamie Walker",72518,315,0,420,210,110670
"Jamilu Collins",254934,162,0,36,36,49806
"Jamiro Monteiro",272930,144,18,126,72,81180
"Jan Bednarek",243028,850,25,175,100,324800
"Jan Durica",34421,476,0,28,0,217308
"Jan Hoekstra",409346,0,0,0,0,3000
"Jan Kirchhoff",49734,108,0,0,0,72171
"Jan Kliment",218299,154,22,176,110,55638
"Jan Koprivec",50286,0,0,0,0,13340
"Jan Kristiansen",20853,63,0,21,21,51198
"Jan Kuchta",334802,30,15,45,30,14220
"Jan Lammers",324702,36,0,0,0,7866
"Jan Lastuvka",28186,132,0,0,0,68310
"Jan Mertens",168174,0,0,0,0,4
"Jan Mlakar",309180,0,0,0,0,1638
"Jan Moravek",63022,330,0,30,120,118980
"Jan Mucha",33195,27,0,0,0,38880
"Jan Oblak",121483,330,0,0,33,1054152
"Jan Paul van Hecke",576314,63,0,9,9,23040
"Jan Ras",440531,6,0,0,0,288
"Jan Repas",245083,52,0,26,0,19890
"Jan Rosenthal",31173,130,0,0,104,62010
"Jan Schlaudraff",3114,0,0,0,0,2900
"Jan Thielmann",472249,80,0,50,70,31980
"Jan Van den Bergh",334495,266,19,114,76,86583
"Jan Vertonghen",43250,1720,0,280,280,1090840
"Jan Wuytens",28815,36,0,0,0,10710
"Jan Zamburek",487924,8,0,0,0,464
"Jan-Arie van der Heijden",45538,870,29,261,145,426880
"Jan-Ingwer Callsen-Bracker",3851,200,0,50,25,79900
"Jan-Luca Rumpf",379961,0,0,0,0,720
"Jan-Marc Schneider",149354,42,0,42,0,37947
"Jan-Niklas Beste",342967,22,0,0,11,5500
"Jander",199099,238,34,0,0,41888
"Jandrei",512344,0,0,0,0,2340
"Janek Sternberg",89542,135,0,27,54,52812
"Jani Atanasov",392576,0,0,0,0,231
"Janik Haberer",177779,810,0,378,405,292869
"Janio Bikel",288121,184,0,46,0,119991
"Janis Antiste",538974,0,0,8,0,6720
"Janis Blaswich",81173,140,0,0,28,270536
"Janis Ikaunieks",206808,84,0,21,0,17073
"Janne Saksela",130280,0,0,22,44,13420
"Jannes Horn",231586,170,0,0,68,79169
"Jannes Van Hecke",620566,8,0,0,0,8928
"Jannes Vansteenkiste",110727,22,0,44,44,57816
"Janni Serra",294534,19,0,57,38,22097
"Jannick Liburd",610603,6,0,0,0,540
"Jannik Huth",160954,0,0,0,0,68250
"Jannik Pohl",288432,180,0,270,90,86445
"Jannik Skov Hansen",95735,0,0,0,0,576
"Jannik Vestergaard",99331,816,34,646,34,668474
"Jano Ananidze",105496,31,0,186,310,128340
"Janoi Donacien",197791,0,0,0,0,900
"Janus Drachmann",50580,1015,0,58,261,348435
"Janusz Gol",80941,560,0,280,224,233912
"Japhet Sery Larsen",403690,12,0,6,0,1698
"Japhet Tanganga",346478,90,0,0,0,29800
"Jarchinio Antonia",162672,150,25,200,425,146050
"Jardel",122946,884,26,338,260,408668
"Jari Oosterwijk",250471,45,0,75,15,22065
"Jari Schuurman",264857,0,0,54,0,9432
"Jari Vlak",374213,36,0,12,12,15672
"Jarne Steuckers",707159,0,0,0,0,1020
"Jarne Vrijsen",200798,0,0,0,0,94
"Jarni Koorman",457729,2,0,0,0,268
"Jarno Molenberghs",80877,60,0,30,60,51750
"Jaromir Zmrhal",235413,0,0,48,0,28776
"Jaroslav Drobny",12864,170,68,0,34,137870
"Jaroslav Navratil",253063,69,0,207,184,89079
"Jaroslav Plasil",8885,403,31,124,434,338241
"Jaroslaw Fojut",34652,189,0,84,21,73710
"Jaroslaw Jach",327755,0,0,0,0,7080
"Jarrad Branthwaite",661053,0,7,7,0,7266
"Jarrod Bowen",314875,128,0,448,384,130112
"Jasmin Kurtic",85825,1674,27,1161,378,563004
"Jasmin Scuk",186639,48,0,96,0,57264
"Jason",263860,494,0,76,228,137978
"Jason Adesanya",181791,10,0,10,10,5460
"Jason Banton",121378,0,0,0,0,246
"Jason Berthomier",306191,0,0,17,85,29665
"Jason Bourdouxhe",95603,0,0,0,0,340
"Jason Cummings",209583,48,0,96,12,9756
"Jason Davidson",137669,50,25,0,75,52100
"Jason Denayer",277114,324,0,324,216,521721
"Jason Holt",105695,450,0,60,135,172995
"Jason Kerr",340728,144,24,72,48,117216
"Jason Lokilo",325200,0,0,0,0,540
"Jason Mbock",460660,5,0,0,0,80
"Jason McCarthy",227185,0,0,0,0,3630
"Jason Naismith",177020,150,0,75,255,154965
"Jason Puncheon",47995,783,0,243,486,285120
"Jason Scotland",12807,26,0,65,13,14924
"Jason Shackell",11756,51,0,0,0,58429
"Jason Steele",73564,0,0,0,0,22680
"Jasper Cillessen",146227,124,0,0,93,499379
"Jasper ter Heide",339331,8,0,0,0,4304
"Jaume Costa",65318,2449,124,155,651,589589
"Jaume Dom<U+00E9>nech",227805,180,0,0,0,209700
"Jaume Grau",340864,84,0,0,0,29330
"Javair<U+00F4> Dilrosun",315125,98,0,126,196,68180
"Javi Aparicio",501126,0,0,0,0,996
"Javi Castellano",65489,112,0,0,0,58912
"Javi D<U+00ED>az",396107,0,0,0,0,1980
"Javi Eraso",156814,342,0,190,209,146528
"Javi Fuego",56134,1610,0,140,105,408520
"Javi Gal<U+00E1>n",448628,420,0,40,140,161340
"Javi Garc<U+00ED>a",36350,2173,41,410,41,659321
"Javi Guerra",46215,224,0,476,84,92512
"Javi Jim<U+00E9>nez",251860,0,0,0,0,2560
"Javi Lara",119622,104,0,26,104,48672
"Javi L<U+00F3>pez",72310,1170,30,30,150,372690
"Javi L<U+00F3>pez",568158,24,0,0,0,8632
"Javi Martos",8733,174,0,0,29,355801
"Javi Mart<U+00ED>nez",44017,920,0,400,280,473560
"Javi Mart<U+00ED>nez",471474,56,0,42,42,26124
"Javi Moyano",71204,147,0,0,21,93912
"Javi Mu<U+00F1>oz",282421,18,0,0,0,1440
"Javi M<U+00E1>rquez",72315,392,28,0,56,97944
"Javi Noblejas",126731,15,0,0,0,2700
"Javi Ontiveros",298983,306,0,126,144,69102
"Javi Puado",408471,70,0,98,42,45556
"Javi S<U+00E1>nchez",340853,136,0,17,34,33881
"Javi Varas",58341,30,30,0,0,148830
"Javi V<U+00E1>zquez",461866,0,0,0,0,990
"Javi <U+00C1>lamo",164816,0,0,0,0,2626
"Javier Aquino",111082,90,30,0,60,39540
"Javier Avil<U+00E9>s",456938,36,0,18,27,4158
"Javier Balboa",35640,20,0,20,20,10300
"Javier C<U+00E1>mpora",53871,24,0,84,36,20460
"Javier Espinosa",128219,243,0,135,162,85806
"Javier Fla<U+00F1>o",25461,0,0,0,0,3668
"Javier Garrido",23218,52,0,0,26,51558
"Javier Manquillo",162029,528,0,48,264,325416
"Javier Mascherano",19981,1156,102,34,238,411774
"Javier Matilla",73269,540,30,240,270,234900
"Javier Mendoza",300309,105,0,90,75,32820
"Javier Pastore",55215,400,0,640,1440,371360
"Javier Saviola",7611,23,0,46,46,12535
"Javier Umbides",87381,506,0,460,759,331430
"Javier Vet",274640,119,0,68,51,44540
"Javito",28004,78,0,156,52,106418
"Jawad El Yamiq",235412,120,0,0,15,31350
"Jay Chapman",189032,0,0,0,0,560
"Jay Emmanuel-Thomas",27969,0,0,90,0,21852
"Jay Fulton",171260,126,0,21,42,28665
"Jay Gorter",480453,0,0,0,0,1620
"Jay Henderson",634666,0,0,8,8,4368
"Jay Idzes",546926,18,0,0,9,16506
"Jay McEveley",3825,132,0,36,12,22188
"Jay Rodr<U+00ED>guez",53360,390,0,1230,390,318420
"Jay-Dee Geusens",490386,0,0,0,0,15
"Jay-Roy Grot",360517,140,0,320,80,110840
"Jayden Bogle",465717,22,0,33,0,16896
"Jayden Braaf",470391,0,0,5,0,575
"Jayden Oosterwolde",591361,40,8,8,24,15608
"Jayden Stockley",134293,80,10,90,40,20340
"Jayson Molumby",357656,0,0,0,0,1890
"Jaze Kabia",572810,0,0,5,0,815
"Jazz Richards",120241,50,0,0,50,27300
"Ja<U+00ED>lson",292203,225,0,45,60,98220
"Ja<U+00ED>lton Para<U+00ED>ba",216827,176,0,88,22,24266
"Jean Alassane Mendy",183744,0,0,0,0,2488
"Jean Ambrose",306186,0,0,0,0,2
"Jean Barrientos",118413,690,23,115,184,117208
"Jean Butez",290537,63,21,0,0,214032
"Jean Carlos Silva",282434,0,0,0,0,493
"Jean Cleber",187697,252,18,36,144,81360
"Jean Deza",198027,0,0,0,0,4060
"Jean Evrard Kouassi",178322,0,0,0,0,4117
"Jean Irmer",349826,198,0,0,0,35244
"Jean Luc Assoubre",254487,45,0,30,45,20535
"Jean Lucas",578872,156,0,24,48,40812
"Jean Makoun",5648,231,0,132,198,72567
"Jean Manuel Mbom",335003,98,0,14,14,18550
"Jean Marcelin",475412,96,0,12,0,20568
"Jean Micha<U+00EB>l Seri",178614,858,26,416,754,479180
"Jean Onana",656441,81,18,45,27,37890
"Jean Patric",537296,16,0,0,8,4288
"Jean Sony Alc<U+00E9>nat",64672,160,20,0,60,82060
"Jean Thome",178329,5,0,0,0,1715
"Jean Zimmer",118196,125,0,25,75,60450
"Jean-Armel Drol<U+00E9>",390667,34,0,51,17,14144
"Jean-Armel Kana-Biyik",57404,595,70,245,35,507395
"Jean-Baptiste L<U+00E9>o",290613,0,0,9,9,4770
"Jean-Charles Castelletto",182875,320,20,60,0,140520
"Jean-Christophe Bahebeck",164897,250,0,475,275,111300
"Jean-Christophe Bouet",110116,0,0,0,0,900
"Jean-Clair Todibo",605184,260,0,39,13,80314
"Jean-Claude Billong",391192,108,0,0,0,65520
"Jean-Claude Bozga",200467,105,0,30,0,36240
"Jean-Daniel Akpa Akpro",170481,806,0,104,208,181064
"Jean-Eudes Aholou",178313,336,16,144,80,135392
"Jean-Fran<U+00E7>ois Gillet",22149,28,0,0,0,176400
"Jean-Jacques Bougouhi",178608,0,0,0,0,312
"Jean-Jacques Gosso",80696,242,0,0,66,40854
"Jean-Jacques Pierre",34160,0,19,0,19,18449
"Jean-K<U+00E9>vin Augustin",264956,189,0,594,243,117936
"Jean-K<U+00E9>vin Duverne",344864,75,0,30,45,93105
"Jean-Louis Leca",27490,338,78,0,0,306046
"Jean-Luc Domp<U+00E9>",291222,207,23,253,759,175168
"Jean-Paul Bo<U+00EB>tius",182574,864,0,675,999,384453
"Jean-Philippe Gbamin",182894,624,26,130,208,313534
"Jean-Philippe Mateta",420002,153,0,595,102,113016
"Jean-Pierre Nsame",225055,0,0,0,21,6216
"Jean-Pierre Rhyner",203981,60,20,40,20,23100
"Jean-Ricner Bellegarde",450050,150,0,45,75,90900
"Jean-Sylvain Babin",45256,300,0,150,30,227010
"Jean-Victor Makengo",322305,360,0,80,60,138000
"Jeando Fuchs",375710,78,0,0,0,18538
"Jed Steer",110867,0,0,0,0,31040
"Jeff Hardeveld",263555,220,0,60,20,103780
"Jeff Hendrick",148262,572,26,338,208,311428
"Jeff Louis",164451,119,0,68,17,49555
"Jeff Mensah",133810,0,0,48,0,3240
"Jeff Reine-Ad<U+00E9>la<U+00EF>de",326300,128,0,112,192,97648
"Jeff Stans",117671,66,0,352,176,125884
"Jefferson",74550,810,0,81,783,272727
"Jefferson",252922,260,20,140,60,82900
"Jefferson",311867,182,0,0,13,46293
"Jefferson Farf<U+00E1>n",16649,481,37,925,407,208088
"Jefferson Lerma",262980,1040,0,80,120,208380
"Jefferson Montero",77932,0,0,56,308,107380
"Jeffrey Bruma",88721,1221,66,132,99,490149
"Jeffrey Gouweleeuw",106405,1222,26,286,208,543738
"Jeffrey Leiwakabessy",4517,0,0,0,0,2220
"Jeffrey Monakana",160346,7,0,0,0,798
"Jeffrey Rentmeister",10267,0,0,0,0,714
"Jeffrey Rijsdijk",111191,0,0,45,60,25920
"Jeffrey Sarpong",35529,104,0,208,312,135460
"Jeffrey Schlupp",157506,567,0,513,486,393012
"Jeffrey de Lange",315253,0,0,0,0,3240
"Jeffry Fortes",102660,528,22,176,110,232980
"Jeffr<U+00E9>n",53309,70,0,0,0,33390
"Jefre Vargas",263641,0,0,0,0,1800
"Jeimes",728033,2,0,0,0,344
"Jeison Murillo",131102,1650,60,180,60,475230
"Jelle Bataille",460378,322,14,42,112,101416
"Jelle Duin",339327,0,0,0,0,180
"Jelle Van Damme",4323,1050,0,180,240,230220
"Jelle Vossen",42748,600,30,1890,360,333930
"Jelle de Lange",339445,0,0,0,0,372
"Jelle ten Rouwelaar",4334,76,0,0,0,63840
"Jelle van der Heyden",330930,76,0,0,19,30742
"Jem Karacan",61447,68,17,0,17,12648
"Jemal Tabidze",250907,225,0,15,45,119520
"Jemerson",258254,962,52,104,26,312182
"Jens Berthel Askou",22459,0,0,0,0,3056
"Jens Cajuste",468066,195,0,60,15,60285
"Jens Cools",142929,588,0,189,105,248682
"Jens Grahl",40034,0,0,0,0,8397
"Jens Hegeler",51168,138,0,23,23,62054
"Jens Janse",37738,20,0,0,0,5860
"Jens J<U+00F6>nsson",148355,750,0,150,100,401725
"Jens Martin Gammelby",265040,378,21,231,84,235494
"Jens Naessens",147265,162,0,81,0,44820
"Jens Odgaard",345590,54,0,360,144,90504
"Jens Petter Hauge",422355,52,0,143,65,33072
"Jens Rinke",48895,0,0,0,0,15732
"Jens Stage",289835,418,0,399,171,202502
"Jens Stryger Larsen",69646,589,0,155,279,394165
"Jens Teunckens",289640,17,0,0,0,3060
"Jens Thomasen",260848,187,0,170,221,166243
"Jens Toornstra",134999,1024,0,2048,1888,718400
"Jens Wemmer",22542,66,0,22,22,53790
"Jens van Son",56436,100,0,0,0,13575
"Jenthe Mertens",526469,13,0,0,0,7787
"Jeong-ho Hong",126638,154,0,66,22,68024
"Jeppe Andersen",148345,264,0,72,72,92088
"Jeppe Brandrup",36784,108,0,36,54,61938
"Jeppe Brinch",288549,152,0,0,76,103569
"Jeppe Curth",27612,17,0,187,0,52581
"Jeppe Gertsen",434792,60,0,30,0,24570
"Jeppe Gr<U+00F6>nning",97503,364,0,26,26,149084
"Jeppe H<U+00F6>jbjerg",223522,120,0,0,0,161100
"Jeppe Illum",182284,64,0,80,16,31168
"Jeppe Kjaer",69934,270,0,378,108,88938
"Jeppe Kjaer",660979,0,0,0,3,282
"Jeppe Mehl",42383,50,0,0,25,35000
"Jeppe Okkels",345591,17,0,68,136,51799
"Jeppe Pedersen",462831,0,0,0,0,735
"Jeppe Schultz",293327,0,0,4,0,428
"Jeppe Simonsen",331975,180,0,144,144,95940
"Jeppe Svenningsen",265551,12,12,0,0,7608
"Jeppe Tverskov",257324,600,0,240,192,395016
"Jerdy Schouten",347900,396,36,54,90,144504
"Jere Uronen",131827,275,0,75,250,293375
"Jeremain Lens",38497,1505,35,1050,1505,452410
"Jeremiah St. Juste",288253,690,46,276,138,357259
"Jeremie Frimpong",484547,144,0,60,204,84336
"Jeremy Bokila",56490,208,0,156,78,48880
"Jeremy Cijntje",446247,12,0,0,0,7104
"Jeremy Dudziak",147359,25,0,50,100,29975
"Jeremy Helmer",276135,0,0,14,28,8848
"Jeremy Ngakia",503795,0,0,0,0,14247
"Jeremy Sarmiento",568005,0,0,0,0,405
"Jeremy Toljan",129674,552,0,96,192,274824
"Jeremy van Mullem",424330,0,0,0,0,3400
"Jerem<U+00ED>as Ledesma",284342,80,0,0,0,126000
"Jerg<U+00E9> Hoefdraad",57333,0,0,17,0,5967
"Jeriel de Santis",657791,72,0,18,0,2196
"Jermain Defoe",3875,264,0,2211,528,387618
"Jermaine Hylton",352126,36,0,27,72,24984
"Jeroen Houwen",257980,0,0,0,0,59400
"Jeroen Lumu",203914,0,0,0,0,1870
"Jeroen Simaeys",33894,76,0,0,19,29412
"Jeroen Tesselaar",64511,100,10,10,50,46850
"Jeroen Veldmate",61867,162,0,81,108,90855
"Jeroen Verhoeven",7955,0,0,0,0,4056
"Jeroen Zoet",79045,297,0,0,0,742962
"Jeroen van der Lely",328959,77,0,11,22,61952
"Jerold Promes",62085,126,18,18,0,73062
"Jerome Binnom-Williams",245334,6,0,0,0,1440
"Jerome Kiesewetter",94167,0,0,0,0,1232
"Jerome Opoku",408563,15,0,0,5,6110
"Jerome Sinclair",236513,48,0,24,24,20676
"Jerome Thomas",3560,0,0,0,38,2147
"Jerry Akaminko",86612,42,0,0,0,6615
"Jerry Lucena",20855,0,0,0,0,12614
"Jerry Mbakogu",130382,140,0,56,56,64932
"Jerry Vandam",68902,18,0,0,0,3042
"Jerson Cabral",126413,216,0,216,270,134946
"Jer<U+00F3>nimo Barrales",55143,1125,25,1425,200,272575
"Jesaja Herrmann",336370,0,0,0,0,1778
"Jesper Bech",14962,34,0,0,0,20774
"Jesper B<U+00F6>ge",98215,300,0,50,150,276975
"Jesper Christjansen",68973,352,0,110,66,120296
"Jesper Daland",418553,42,0,14,14,19145
"Jesper Drost",143155,207,46,460,552,257600
"Jesper Hansen",22860,136,0,0,34,609518
"Jesper Juelsgaard",20313,725,0,116,232,311692
"Jesper J<U+00F6>rgensen",20852,228,0,76,95,93879
"Jesper Karlsson",367992,76,19,570,418,118617
"Jesper Lange",37635,0,0,105,0,24213
"Jesper Lauridsen",48864,312,0,96,480,324696
"Jesper Lindstr<U+00F6>m",513245,66,0,198,231,60885
